sesion_id,equipo,equipo_id,sintoma,antiguedad_anios,temp_ambiente,falla_diagnosticada_id,falla_correcta_id,fue_correcto,probabilidad,nivel_usuario,fecha
1558,Aire Acondicionado,3,exterior_no_control_no,3,26.9,12,12,1,87,normal,2024-09-24 16:00:00
1559,Enfriador Comercial,4,comp_no_ec,8,32.3,3,16,0,90,normal,2024-01-02 19:00:00
1560,Aire Acondicionado,3,exterior_no_control_si,1,24.7,4,3,0,78,normal,2024-08-31 20:00:00
1561,Refrigerador,1,compresor_no_voltaje_si,1,31.1,3,3,1,89,normal,2024-08-29 12:00:00
1562,Congelador,2,hielo_bordes,10,28.6,10,10,1,74,normal,2025-01-31 13:00:00
1563,Enfriador Comercial,4,comp_no_ec,5,24.1,3,3,1,90,tecnico,2024-03-26 17:00:00
1564,Congelador,2,consumo_alto,2,28.3,8,8,1,93,normal,2024-12-21 19:00:00
1565,Congelador,2,consumo_alto,2,33.7,8,8,1,93,tecnico,2024-08-26 19:00:00
1566,Congelador,2,consumo_alto,6,25.6,8,8,1,93,tecnico,2024-04-07 13:00:00
1567,Congelador,2,comp_func_temp_mayor_0,15,31.6,3,3,1,96,normal,2024-10-27 11:00:00
1568,Congelador,2,comp_func_temp_0_10,14,28.9,1,11,0,76,tecnico,2024-11-06 11:00:00
1569,Refrigerador,1,hielo_puerta_mala,4,27.8,10,10,1,77,normal,2024-11-16 07:00:00
1570,Cuarto Frio,5,trabaja_sin_parar_filt_si,12,29.2,14,15,0,86,normal,2024-08-30 18:00:00
1571,Cuarto Frio,5,trabaja_sin_parar_filt_si,0,37.3,14,14,1,86,tecnico,2024-03-08 08:00:00
1572,Enfriador Comercial,4,comp_func_cond_limpio,1,30.5,1,1,1,87,normal,2024-02-19 20:00:00
1573,Cuarto Frio,5,cicla_hielo_si,18,30.9,11,11,1,87,tecnico,2024-06-11 18:00:00
1574,Aire Acondicionado,3,codigo_error,10,34.2,12,12,1,81,normal,2024-12-06 13:00:00
1575,Enfriador Comercial,4,puertas_mal,9,35.9,10,10,1,95,tecnico,2024-02-12 09:00:00
1576,Enfriador Comercial,4,comp_func_cond_limpio,4,32.0,1,1,1,87,normal,2024-03-29 17:00:00
1577,Refrigerador,1,compresor_no_clic_si,4,26.8,4,4,1,90,normal,2024-10-16 14:00:00
1578,Refrigerador,1,escarcha_mucha_ventilador_no,14,31.9,6,6,1,73,normal,2024-06-11 16:00:00
1579,Refrigerador,1,gotea,3,34.7,9,9,1,89,tecnico,2024-05-06 11:00:00
1580,Aire Acondicionado,3,filtros_sucios,5,29.4,13,13,1,97,normal,2024-05-22 09:00:00
1581,Cuarto Frio,5,cicla_hielo_si,6,30.6,11,11,1,87,tecnico,2024-05-12 18:00:00
1582,Enfriador Comercial,4,comp_no_ec,1,26.3,3,3,1,90,normal,2025-01-30 17:00:00
1583,Cuarto Frio,5,cicla_hielo_no,12,28.1,1,15,0,94,normal,2024-10-18 10:00:00
1584,Enfriador Comercial,4,comp_no_ec,9,26.7,3,3,1,90,normal,2024-06-24 18:00:00
1585,Cuarto Frio,5,consumo_alto_cf,12,29.5,8,8,1,86,normal,2024-08-27 11:00:00
1586,Refrigerador,1,escarcha_mucha_ventilador_no,7,27.3,6,6,1,73,normal,2024-08-27 16:00:00
1587,Congelador,2,comp_no,8,24.3,4,4,1,80,normal,2024-07-02 20:00:00
1588,Refrigerador,1,escarcha_poca_burbujeo_si,6,21.8,1,1,1,79,normal,2024-02-21 09:00:00
1589,Congelador,2,comp_no,3,22.6,4,4,1,80,normal,2024-10-30 16:00:00
1590,Enfriador Comercial,4,puertas_mal,6,27.1,10,10,1,95,normal,2024-07-10 16:00:00
1591,Congelador,2,hielo_evaporador,9,25.7,11,10,0,74,normal,2024-08-06 19:00:00
1592,Congelador,2,hielo_bordes,6,39.1,10,10,1,74,normal,2024-06-02 16:00:00
1593,Cuarto Frio,5,trabaja_sin_parar_filt_no,15,27.0,1,1,1,93,normal,2024-02-16 11:00:00
1594,Aire Acondicionado,3,gotea_antigua,6,28.1,9,9,1,94,normal,2024-03-16 10:00:00
1595,Aire Acondicionado,3,exterior_no_control_no,5,32.2,12,12,1,87,tecnico,2024-03-19 17:00:00
1596,Cuarto Frio,5,cicla_hielo_si,0,36.2,11,11,1,87,normal,2024-10-08 17:00:00
1597,Enfriador Comercial,4,puertas_mal,3,25.2,10,10,1,95,normal,2024-02-19 13:00:00
1598,Aire Acondicionado,3,gotea_antigua,10,29.7,9,9,1,94,tecnico,2024-05-24 20:00:00
1599,Enfriador Comercial,4,cristales_resist_no,6,33.2,16,16,1,96,normal,2024-04-23 16:00:00
1600,Aire Acondicionado,3,exterior_no_control_si,5,31.0,4,4,1,78,tecnico,2024-11-08 16:00:00
1601,Enfriador Comercial,4,comp_func_cond_limpio,9,30.7,1,1,1,87,normal,2024-06-22 13:00:00
1602,Aire Acondicionado,3,gotea_nueva,2,31.0,9,9,1,72,normal,2024-09-03 07:00:00
1603,Congelador,2,hielo_evaporador,3,25.1,11,11,1,74,tecnico,2024-06-26 17:00:00
1604,Refrigerador,1,hielo_puerta_mala,12,31.9,10,1,0,77,normal,2024-03-06 16:00:00
1605,Cuarto Frio,5,cicla_hielo_no,9,34.8,1,1,1,94,normal,2024-08-05 11:00:00
1606,Refrigerador,1,ruido_burbujeo,11,29.4,1,17,0,73,normal,2024-08-30 18:00:00
1607,Congelador,2,hielo_bordes,17,30.9,10,10,1,74,tecnico,2024-12-11 08:00:00
1608,Aire Acondicionado,3,filtros_limpios_presion_baja,5,30.6,1,13,0,77,normal,2024-09-20 20:00:00
1609,Cuarto Frio,5,alarmas,13,24.9,15,15,1,90,tecnico,2024-08-23 12:00:00
1610,Refrigerador,1,ruido_burbujeo,9,30.8,1,1,1,73,normal,2024-05-31 19:00:00
1611,Refrigerador,1,ruido_zumbido,4,27.9,18,18,1,83,normal,2024-01-19 16:00:00
1612,Refrigerador,1,compresor_no_voltaje_si,10,33.0,3,3,1,89,normal,2024-03-30 08:00:00
1613,Cuarto Frio,5,trabaja_sin_parar_filt_si,2,31.9,14,11,0,86,tecnico,2024-12-18 16:00:00
1614,Aire Acondicionado,3,ruido_exterior,8,32.7,3,3,1,89,normal,2024-01-20 09:00:00
1615,Cuarto Frio,5,alarmas,9,31.9,15,1,0,90,normal,2024-11-22 18:00:00
1616,Congelador,2,hielo_evaporador,6,26.4,11,11,1,74,tecnico,2025-01-04 17:00:00
1617,Refrigerador,1,compresor_no_voltaje_no,16,30.4,17,18,0,94,normal,2024-05-04 18:00:00
1618,Refrigerador,1,compresor_no_voltaje_si,8,24.0,3,3,1,89,tecnico,2024-05-20 18:00:00
1619,Aire Acondicionado,3,exterior_no_control_no,7,32.9,12,12,1,87,normal,2024-01-03 13:00:00
1620,Aire Acondicionado,3,filtros_limpios_presion_baja,11,30.1,1,1,1,77,normal,2024-08-24 16:00:00
1621,Congelador,2,comp_func_temp_0_10,3,32.5,1,1,1,76,normal,2024-12-30 16:00:00
1622,Enfriador Comercial,4,cristales_resist_no,6,29.4,16,16,1,96,normal,2024-08-31 15:00:00
1623,Refrigerador,1,compresor_no_voltaje_si,5,26.5,3,3,1,89,tecnico,2024-04-17 15:00:00
1624,Aire Acondicionado,3,gotea_nueva,4,32.6,9,9,1,72,tecnico,2024-02-10 17:00:00
1625,Enfriador Comercial,4,cristales_resist_no,19,34.8,16,16,1,96,normal,2025-01-19 12:00:00
1626,Enfriador Comercial,4,puertas_mal,6,32.3,10,10,1,95,normal,2024-11-15 12:00:00
1627,Cuarto Frio,5,cicla_hielo_no,6,29.6,1,1,1,94,tecnico,2024-04-30 13:00:00
1628,Cuarto Frio,5,trabaja_sin_parar_filt_no,5,22.4,1,8,0,93,normal,2024-04-21 10:00:00
1629,Refrigerador,1,ruido_burbujeo,4,33.5,1,10,0,73,normal,2024-06-29 19:00:00
1630,Aire Acondicionado,3,gotea_nueva,13,23.9,9,9,1,72,tecnico,2024-11-18 08:00:00
1631,Congelador,2,hielo_bordes,7,22.8,10,10,1,74,normal,2024-08-18 09:00:00
1632,Aire Acondicionado,3,gotea_nueva,4,34.0,9,9,1,72,normal,2024-08-25 17:00:00
1633,Aire Acondicionado,3,filtros_limpios_presion_normal,5,22.8,3,3,1,88,normal,2024-11-12 10:00:00
1634,Aire Acondicionado,3,codigo_error,8,20.1,12,13,0,81,normal,2024-07-28 07:00:00
1635,Congelador,2,hielo_bordes,4,24.9,10,10,1,74,normal,2025-01-15 16:00:00
1636,Enfriador Comercial,4,cristales_resist_no,7,27.1,16,16,1,96,tecnico,2024-08-22 12:00:00
1637,Aire Acondicionado,3,filtros_sucios,6,28.4,13,13,1,97,normal,2024-01-16 10:00:00
1638,Cuarto Frio,5,cicla_hielo_no,6,26.4,1,1,1,94,normal,2024-05-03 19:00:00
1639,Aire Acondicionado,3,ruido_interior,7,33.2,18,18,1,92,tecnico,2024-03-22 10:00:00
1640,Enfriador Comercial,4,puertas_mal,16,32.5,10,10,1,95,normal,2024-12-12 13:00:00
1641,Cuarto Frio,5,cicla_hielo_no,12,32.8,1,1,1,94,tecnico,2024-03-02 18:00:00
1642,Cuarto Frio,5,alarmas,19,30.8,15,15,1,90,normal,2025-01-06 07:00:00
1643,Congelador,2,hielo_evaporador,12,28.8,11,11,1,74,tecnico,2024-11-18 17:00:00
1644,Enfriador Comercial,4,cristales_resist_si,11,27.9,16,16,1,85,tecnico,2025-01-23 20:00:00
1645,Cuarto Frio,5,trabaja_sin_parar_filt_si,10,25.1,14,14,1,86,normal,2024-09-04 10:00:00
1646,Congelador,2,comp_func_temp_0_10,5,33.4,1,1,1,76,tecnico,2025-01-20 10:00:00
1647,Congelador,2,comp_no,4,22.4,4,4,1,80,normal,2024-10-31 07:00:00
1648,Aire Acondicionado,3,filtros_sucios,7,31.4,13,13,1,97,tecnico,2024-10-15 12:00:00
1649,Congelador,2,comp_no,15,32.1,4,4,1,80,normal,2024-05-30 09:00:00
1650,Aire Acondicionado,3,filtros_sucios,8,33.8,13,13,1,97,normal,2024-04-26 07:00:00
1651,Aire Acondicionado,3,codigo_error,4,26.3,12,12,1,81,tecnico,2024-09-21 13:00:00
1652,Enfriador Comercial,4,cristales_resist_no,13,27.4,16,3,0,96,normal,2024-09-13 12:00:00
1653,Cuarto Frio,5,cicla_hielo_si,5,34.2,11,15,0,87,normal,2024-07-13 07:00:00
1654,Refrigerador,1,compresor_no_voltaje_si,3,26.4,3,3,1,89,normal,2024-11-07 19:00:00
1655,Refrigerador,1,hielo_puerta_mala,3,23.8,10,10,1,77,normal,2025-01-17 20:00:00
1656,Cuarto Frio,5,trabaja_sin_parar_filt_no,10,29.0,1,1,1,93,normal,2024-11-16 08:00:00
1657,Congelador,2,hielo_bordes,1,24.3,10,1,0,74,tecnico,2024-01-29 14:00:00
1658,Cuarto Frio,5,consumo_alto_cf,4,27.4,8,8,1,86,tecnico,2024-12-19 17:00:00
1659,Aire Acondicionado,3,exterior_no_control_si,9,27.9,4,4,1,78,normal,2024-02-16 18:00:00
1660,Aire Acondicionado,3,filtros_limpios_presion_normal,14,29.3,3,3,1,88,normal,2024-04-16 10:00:00
1661,Aire Acondicionado,3,codigo_error,10,27.2,12,1,0,81,normal,2024-11-20 08:00:00
1662,Aire Acondicionado,3,ruido_interior,2,29.3,18,18,1,92,normal,2024-10-04 16:00:00
1663,Aire Acondicionado,3,codigo_error,7,24.2,12,1,0,81,tecnico,2024-08-14 19:00:00
1664,Aire Acondicionado,3,codigo_error,11,26.8,12,12,1,81,normal,2024-01-01 11:00:00
1665,Enfriador Comercial,4,cristales_resist_no,4,26.6,16,16,1,96,normal,2024-11-26 11:00:00
1666,Congelador,2,hielo_bordes,4,26.4,10,10,1,74,normal,2024-06-07 17:00:00
1667,Enfriador Comercial,4,comp_func_cond_limpio,17,33.4,1,8,0,87,tecnico,2024-08-28 14:00:00
1668,Aire Acondicionado,3,filtros_sucios,1,27.5,13,13,1,97,normal,2024-08-14 12:00:00
1669,Cuarto Frio,5,trabaja_sin_parar_filt_no,3,31.3,1,1,1,93,normal,2025-01-27 15:00:00
1670,Enfriador Comercial,4,comp_func_cond_limpio,9,30.8,1,8,0,87,normal,2024-03-20 12:00:00
1671,Aire Acondicionado,3,exterior_no_control_si,11,30.7,4,4,1,78,normal,2024-09-21 14:00:00
1672,Cuarto Frio,5,cicla_hielo_no,11,21.4,1,1,1,94,tecnico,2024-08-29 20:00:00
1673,Congelador,2,comp_no,2,27.1,4,4,1,80,normal,2024-08-05 16:00:00
1674,Enfriador Comercial,4,cristales_resist_si,0,32.2,16,1,0,85,tecnico,2024-06-30 17:00:00
1675,Aire Acondicionado,3,ruido_interior,11,35.2,18,18,1,92,tecnico,2024-05-30 20:00:00
1676,Congelador,2,comp_func_temp_0_10,5,29.8,1,8,0,76,normal,2025-01-13 10:00:00
1677,Aire Acondicionado,3,codigo_error,7,30.2,12,12,1,81,normal,2024-09-02 18:00:00
1678,Cuarto Frio,5,cicla_hielo_no,15,27.5,1,15,0,94,normal,2024-12-27 14:00:00
1679,Aire Acondicionado,3,exterior_no_control_no,19,27.8,12,12,1,87,normal,2024-10-02 12:00:00
1680,Enfriador Comercial,4,comp_no_ec,2,28.3,3,3,1,90,tecnico,2024-06-15 19:00:00
1681,Enfriador Comercial,4,comp_func_cond_sucio,13,24.6,8,8,1,92,normal,2024-06-16 16:00:00
1682,Cuarto Frio,5,alarmas,4,26.2,15,15,1,90,normal,2024-01-12 09:00:00
1683,Refrigerador,1,gotea,9,28.3,9,9,1,89,tecnico,2025-01-17 10:00:00
1684,Aire Acondicionado,3,gotea_antigua,6,19.0,9,9,1,94,normal,2024-12-12 18:00:00
1685,Congelador,2,comp_no,8,31.0,4,4,1,80,normal,2024-09-06 19:00:00
1686,Refrigerador,1,ruido_zumbido,1,28.1,18,6,0,83,normal,2024-08-11 07:00:00
1687,Cuarto Frio,5,cicla_hielo_si,11,23.8,11,11,1,87,tecnico,2024-10-16 08:00:00
1688,Cuarto Frio,5,trabaja_sin_parar_filt_si,7,29.3,14,14,1,86,tecnico,2024-02-14 16:00:00
1689,Enfriador Comercial,4,cristales_resist_no,9,29.6,16,16,1,96,tecnico,2024-08-26 14:00:00
1690,Aire Acondicionado,3,gotea_antigua,1,30.5,9,9,1,94,normal,2024-09-27 19:00:00
1691,Enfriador Comercial,4,comp_func_cond_limpio,6,27.5,1,1,1,87,normal,2024-06-14 13:00:00
1692,Aire Acondicionado,3,exterior_no_control_no,12,34.4,12,12,1,87,tecnico,2024-09-29 14:00:00
1693,Aire Acondicionado,3,codigo_error,14,34.0,12,12,1,81,normal,2024-03-16 10:00:00
1694,Congelador,2,comp_func_temp_mayor_0,2,25.1,3,3,1,96,tecnico,2024-01-21 19:00:00
1695,Aire Acondicionado,3,ruido_exterior,5,36.3,3,18,0,89,normal,2024-06-04 09:00:00
1696,Enfriador Comercial,4,comp_no_ec,4,32.4,3,10,0,90,normal,2024-08-13 08:00:00
1697,Enfriador Comercial,4,comp_func_cond_limpio,6,28.8,1,1,1,87,normal,2024-07-23 10:00:00
1698,Aire Acondicionado,3,gotea_nueva,8,22.4,9,9,1,72,tecnico,2024-09-16 16:00:00
1699,Cuarto Frio,5,trabaja_sin_parar_filt_si,3,31.4,14,14,1,86,normal,2024-06-11 13:00:00
1700,Aire Acondicionado,3,exterior_no_control_si,19,38.2,4,9,0,78,normal,2024-09-17 08:00:00
1701,Enfriador Comercial,4,comp_func_cond_limpio,0,30.3,1,1,1,87,normal,2024-06-07 20:00:00
1702,Refrigerador,1,compresor_no_voltaje_no,15,25.2,17,17,1,94,normal,2024-12-25 08:00:00
1703,Enfriador Comercial,4,cristales_resist_si,0,35.3,16,1,0,85,normal,2024-05-07 09:00:00
1704,Cuarto Frio,5,trabaja_sin_parar_filt_si,2,27.6,14,14,1,86,normal,2025-01-25 07:00:00
1705,Refrigerador,1,ruido_burbujeo,11,32.9,1,1,1,73,normal,2024-03-21 13:00:00
1706,Aire Acondicionado,3,filtros_sucios,15,24.6,13,13,1,97,tecnico,2024-12-08 09:00:00
1707,Congelador,2,comp_func_temp_0_10,11,31.7,1,1,1,76,normal,2024-05-15 16:00:00
1708,Congelador,2,comp_func_temp_0_10,11,29.5,1,1,1,76,tecnico,2024-01-18 18:00:00
1709,Aire Acondicionado,3,gotea_nueva,1,25.1,9,9,1,72,normal,2024-01-08 12:00:00
1710,Aire Acondicionado,3,filtros_limpios_presion_normal,6,32.8,3,3,1,88,tecnico,2024-08-25 13:00:00
1711,Cuarto Frio,5,cicla_hielo_no,2,24.5,1,1,1,94,normal,2024-05-11 09:00:00
1712,Congelador,2,consumo_alto,7,25.6,8,1,0,93,normal,2025-01-18 20:00:00
1713,Cuarto Frio,5,trabaja_sin_parar_filt_no,2,21.8,1,1,1,93,normal,2025-01-15 08:00:00
1714,Enfriador Comercial,4,comp_no_ec,13,28.3,3,3,1,90,normal,2024-04-04 18:00:00
1715,Congelador,2,comp_no,10,23.8,4,4,1,80,tecnico,2024-05-16 19:00:00
1716,Aire Acondicionado,3,gotea_antigua,6,30.3,9,9,1,94,normal,2024-01-18 18:00:00
1717,Enfriador Comercial,4,puertas_mal,1,29.8,10,10,1,95,normal,2024-05-01 09:00:00
1718,Enfriador Comercial,4,comp_no_ec,0,31.4,3,3,1,90,tecnico,2024-04-06 17:00:00
1719,Cuarto Frio,5,cicla_hielo_no,6,30.2,1,1,1,94,normal,2024-05-23 17:00:00
1720,Cuarto Frio,5,cicla_hielo_si,5,34.4,11,14,0,87,normal,2024-09-06 19:00:00
1721,Cuarto Frio,5,cicla_hielo_no,9,27.2,1,1,1,94,normal,2024-07-06 13:00:00
1722,Refrigerador,1,ruido_zumbido,2,25.8,18,18,1,83,normal,2024-02-26 08:00:00
1723,Cuarto Frio,5,alarmas,4,31.4,15,15,1,90,tecnico,2024-02-12 20:00:00
1724,Cuarto Frio,5,trabaja_sin_parar_filt_no,6,26.6,1,11,0,93,normal,2024-12-14 10:00:00
1725,Refrigerador,1,escarcha_poca_burbujeo_no,10,25.7,2,2,1,78,tecnico,2024-09-25 07:00:00
1726,Cuarto Frio,5,cicla_hielo_si,7,33.3,11,11,1,87,tecnico,2024-03-26 12:00:00
1727,Aire Acondicionado,3,filtros_limpios_presion_normal,9,23.8,3,3,1,88,tecnico,2025-01-01 09:00:00
1728,Cuarto Frio,5,consumo_alto_cf,6,23.1,8,8,1,86,normal,2024-07-24 11:00:00
1729,Enfriador Comercial,4,cristales_resist_no,17,32.5,16,16,1,96,tecnico,2024-01-01 08:00:00
1730,Congelador,2,consumo_alto,7,26.2,8,8,1,93,tecnico,2024-11-09 16:00:00
1731,Refrigerador,1,escarcha_mucha_ventilador_si,10,31.9,5,5,1,88,tecnico,2024-05-04 13:00:00
1732,Aire Acondicionado,3,gotea_nueva,6,32.5,9,9,1,72,tecnico,2024-02-06 10:00:00
1733,Congelador,2,comp_func_temp_mayor_0,13,33.7,3,3,1,96,normal,2024-12-10 11:00:00
1734,Congelador,2,comp_func_temp_0_10,9,33.6,1,8,0,76,normal,2025-01-30 17:00:00
1735,Cuarto Frio,5,cicla_hielo_no,4,22.1,1,1,1,94,normal,2024-03-19 08:00:00
1736,Congelador,2,comp_no,15,31.8,4,4,1,80,tecnico,2024-05-10 08:00:00
1737,Enfriador Comercial,4,cristales_resist_si,8,33.4,16,16,1,85,tecnico,2024-04-25 15:00:00
1738,Refrigerador,1,escarcha_mucha_ventilador_no,20,24.7,6,6,1,73,normal,2024-07-04 10:00:00
1739,Enfriador Comercial,4,puertas_mal,16,24.0,10,10,1,95,normal,2025-01-05 18:00:00
1740,Congelador,2,comp_no,9,31.7,4,4,1,80,normal,2024-05-08 12:00:00
1741,Refrigerador,1,escarcha_mucha_ventilador_si,2,30.0,5,5,1,88,normal,2024-12-06 11:00:00
1742,Refrigerador,1,gotea,12,26.2,9,9,1,89,normal,2024-10-16 13:00:00
1743,Cuarto Frio,5,consumo_alto_cf,13,28.4,8,8,1,86,tecnico,2024-11-25 08:00:00
1744,Cuarto Frio,5,trabaja_sin_parar_filt_si,2,28.0,14,14,1,86,normal,2024-12-10 18:00:00
1745,Cuarto Frio,5,cicla_hielo_no,11,28.8,1,1,1,94,normal,2024-08-23 16:00:00
1746,Cuarto Frio,5,trabaja_sin_parar_filt_si,15,27.9,14,14,1,86,normal,2025-02-02 13:00:00
1747,Refrigerador,1,escarcha_poca_burbujeo_no,8,38.6,2,2,1,78,tecnico,2024-01-15 18:00:00
1748,Enfriador Comercial,4,comp_no_ec,5,30.5,3,3,1,90,normal,2024-05-07 11:00:00
1749,Enfriador Comercial,4,comp_func_cond_limpio,5,27.2,1,1,1,87,normal,2024-10-12 19:00:00
1750,Cuarto Frio,5,alarmas,5,23.6,15,15,1,90,normal,2024-03-29 20:00:00
1751,Enfriador Comercial,4,comp_func_cond_limpio,5,24.1,1,1,1,87,normal,2024-06-05 08:00:00
1752,Refrigerador,1,hielo_puerta_mala,6,24.6,10,10,1,77,normal,2025-01-22 13:00:00
1753,Aire Acondicionado,3,exterior_no_control_no,12,25.4,12,12,1,87,normal,2024-03-22 09:00:00
1754,Congelador,2,comp_func_temp_0_10,2,29.3,1,1,1,76,tecnico,2024-12-24 17:00:00
1755,Cuarto Frio,5,cicla_hielo_si,10,25.1,11,11,1,87,normal,2024-02-16 18:00:00
1756,Cuarto Frio,5,alarmas,6,28.0,15,15,1,90,tecnico,2024-09-29 12:00:00
1757,Enfriador Comercial,4,comp_func_cond_sucio,14,37.0,8,8,1,92,tecnico,2024-05-30 16:00:00
1758,Cuarto Frio,5,trabaja_sin_parar_filt_si,5,35.1,14,14,1,86,tecnico,2024-05-05 15:00:00
1759,Aire Acondicionado,3,exterior_no_control_no,0,30.0,12,12,1,87,tecnico,2024-08-13 17:00:00
1760,Aire Acondicionado,3,filtros_sucios,0,35.1,13,13,1,97,normal,2024-11-09 14:00:00
1761,Enfriador Comercial,4,cristales_resist_si,7,31.6,16,16,1,85,normal,2024-07-23 17:00:00
1762,Cuarto Frio,5,cicla_hielo_no,10,29.0,1,1,1,94,tecnico,2024-05-14 13:00:00
1763,Congelador,2,comp_no,13,32.2,4,4,1,80,tecnico,2024-03-09 12:00:00
1764,Aire Acondicionado,3,ruido_exterior,8,27.6,3,3,1,89,tecnico,2024-09-16 18:00:00
1765,Enfriador Comercial,4,cristales_resist_no,5,30.9,16,16,1,96,tecnico,2024-11-26 15:00:00
1766,Aire Acondicionado,3,ruido_interior,4,23.9,18,18,1,92,normal,2024-08-12 14:00:00
1767,Cuarto Frio,5,cicla_hielo_no,1,29.8,1,1,1,94,normal,2024-06-26 14:00:00
1768,Aire Acondicionado,3,filtros_limpios_presion_normal,9,29.0,3,3,1,88,tecnico,2024-10-18 11:00:00
1769,Refrigerador,1,hielo_puerta_bien,8,22.8,11,11,1,85,normal,2024-12-04 14:00:00
1770,Congelador,2,hielo_bordes,9,31.9,10,10,1,74,normal,2024-09-17 13:00:00
1771,Aire Acondicionado,3,ruido_exterior,18,22.2,3,3,1,89,tecnico,2024-10-27 08:00:00
1772,Refrigerador,1,ruido_burbujeo,1,24.9,1,1,1,73,normal,2024-04-09 10:00:00
1773,Cuarto Frio,5,trabaja_sin_parar_filt_no,12,38.0,1,1,1,93,normal,2024-07-25 16:00:00
1774,Enfriador Comercial,4,cristales_resist_si,5,30.7,16,16,1,85,tecnico,2024-04-03 08:00:00
1775,Congelador,2,comp_no,3,26.2,4,4,1,80,normal,2024-04-12 10:00:00
1776,Congelador,2,consumo_alto,8,30.3,8,8,1,93,tecnico,2024-09-25 11:00:00
1777,Refrigerador,1,ruido_burbujeo,1,23.3,1,1,1,73,normal,2024-09-27 07:00:00
1778,Refrigerador,1,compresor_no_voltaje_si,5,26.9,3,3,1,89,tecnico,2024-10-15 12:00:00
1779,Refrigerador,1,escarcha_poca_burbujeo_si,3,27.2,1,1,1,79,normal,2024-12-15 09:00:00
1780,Cuarto Frio,5,cicla_hielo_si,8,27.3,11,8,0,87,normal,2024-08-15 07:00:00
1781,Cuarto Frio,5,trabaja_sin_parar_filt_si,15,34.4,14,14,1,86,tecnico,2024-05-29 08:00:00
1782,Congelador,2,consumo_alto,3,24.4,8,8,1,93,tecnico,2024-09-11 10:00:00
1783,Cuarto Frio,5,trabaja_sin_parar_filt_no,20,37.3,1,1,1,93,normal,2024-08-17 08:00:00
1784,Cuarto Frio,5,trabaja_sin_parar_filt_si,5,24.5,14,14,1,86,normal,2024-09-08 10:00:00
1785,Enfriador Comercial,4,comp_func_cond_limpio,5,36.8,1,3,0,87,tecnico,2024-02-16 17:00:00
1786,Congelador,2,hielo_bordes,8,24.5,10,10,1,74,normal,2025-01-22 15:00:00
1787,Aire Acondicionado,3,exterior_no_control_no,5,26.5,12,9,0,87,normal,2024-07-12 08:00:00
1788,Enfriador Comercial,4,comp_func_cond_limpio,7,29.9,1,1,1,87,normal,2024-07-18 11:00:00
1789,Enfriador Comercial,4,comp_no_ec,11,27.5,3,3,1,90,tecnico,2024-06-06 16:00:00
1790,Cuarto Frio,5,consumo_alto_cf,3,24.4,8,8,1,86,normal,2024-01-15 07:00:00
1791,Congelador,2,hielo_evaporador,3,30.3,11,8,0,74,tecnico,2024-09-25 20:00:00
1792,Aire Acondicionado,3,ruido_exterior,5,28.7,3,3,1,89,tecnico,2024-02-20 14:00:00
1793,Aire Acondicionado,3,exterior_no_control_si,10,31.4,4,4,1,78,normal,2024-01-08 07:00:00
1794,Enfriador Comercial,4,comp_func_cond_sucio,13,30.2,8,8,1,92,normal,2024-05-03 17:00:00
1795,Congelador,2,comp_func_temp_mayor_0,19,30.8,3,3,1,96,normal,2024-05-06 16:00:00
1796,Congelador,2,hielo_evaporador,9,25.6,11,11,1,74,tecnico,2024-06-07 10:00:00
1797,Congelador,2,hielo_evaporador,9,25.4,11,11,1,74,tecnico,2025-02-02 14:00:00
1798,Congelador,2,hielo_bordes,0,31.1,10,10,1,74,normal,2025-01-27 14:00:00
1799,Aire Acondicionado,3,exterior_no_control_si,1,30.8,4,1,0,78,normal,2024-06-16 09:00:00
1800,Congelador,2,consumo_alto,10,30.5,8,8,1,93,normal,2024-05-26 11:00:00
1801,Cuarto Frio,5,cicla_hielo_si,2,34.4,11,1,0,87,normal,2024-09-11 10:00:00
1802,Aire Acondicionado,3,ruido_exterior,20,34.1,3,18,0,89,normal,2024-04-27 07:00:00
1803,Enfriador Comercial,4,comp_func_cond_sucio,1,28.5,8,8,1,92,normal,2025-01-13 09:00:00
1804,Enfriador Comercial,4,cristales_resist_no,11,27.6,16,16,1,96,normal,2024-04-06 19:00:00
1805,Aire Acondicionado,3,gotea_antigua,0,31.3,9,9,1,94,normal,2024-03-30 12:00:00
1806,Enfriador Comercial,4,comp_func_cond_sucio,14,29.2,8,8,1,92,normal,2024-05-29 15:00:00
1807,Refrigerador,1,escarcha_poca_burbujeo_no,3,31.0,2,2,1,78,tecnico,2024-02-05 20:00:00
1808,Aire Acondicionado,3,codigo_error,7,34.5,12,12,1,81,normal,2024-06-11 07:00:00
1809,Refrigerador,1,hielo_puerta_mala,1,28.3,10,10,1,77,tecnico,2024-06-13 12:00:00
1810,Refrigerador,1,escarcha_poca_burbujeo_si,14,28.9,1,1,1,79,normal,2024-01-02 16:00:00
1811,Refrigerador,1,compresor_no_voltaje_no,11,31.1,17,17,1,94,normal,2024-02-07 07:00:00
1812,Enfriador Comercial,4,cristales_resist_no,9,30.9,16,16,1,96,normal,2024-08-18 18:00:00
1813,Aire Acondicionado,3,ruido_interior,8,22.3,18,18,1,92,tecnico,2024-03-19 14:00:00
1814,Cuarto Frio,5,cicla_hielo_si,3,38.8,11,11,1,87,tecnico,2024-07-17 11:00:00
